Player,G,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,FPTS
"Barton, Will",18,3,1,5,1,0,0,10,7,0.7,5,5,1,22-Nov-15,21500200,DEN vs. GSW,27,1,0,-1,19,203115,6,22015,1,4,1,L,33
"Barton, Will",19,2,0,4,4,1,0.25,10,5,0.5,3,3,1,20-Nov-15,21500185,DEN vs. PHX,26,0,2,0,14,203115,4,22015,2,0,1,L,26
"Barton, Will",20,5,1,3,1,0,0,10,4,0.4,2,1,0.5,18-Nov-15,21500172,DEN @ SAS,22,1,1,0,9,203115,4,22015,1,0,1,L,25
"Barton, Will",21,2,2,5,4,3,0.75,12,7,0.583,0,0,0,17-Nov-15,21500163,DEN @ NOP,37,2,1,10,17,203115,7,22015,1,1,1,W,35
"Barton, Will",22,4,1,11,6,3,0.5,16,8,0.5,0,0,0,14-Nov-15,21500143,DEN @ PHX,37,1,1,-16,19,203115,12,22015,2,1,1,L,48
"Barton, Will",23,1,0,5,5,4,0.8,14,8,0.571,7,6,0.857,13-Nov-15,21500136,DEN vs. HOU,31,0,0,9,26,203115,5,22015,2,2,1,W,38
"Barton, Will",24,1,0,2,1,0,0,5,3,0.6,0,0,0,11-Nov-15,21500121,DEN vs. MIL,17,0,2,-4,6,203115,2,22015,0,1,1,W,9
"Barton, Will",25,1,0,3,2,1,0.5,7,4,0.571,2,2,1,9-Nov-15,21500102,DEN vs. POR,23,0,1,4,11,203115,3,22015,0,1,1,W,16
"Barton, Will",26,5,1,8,4,2,0.5,16,7,0.438,3,3,1,6-Nov-15,21500083,DEN @ GSW,39,0,2,-3,19,203115,8,22015,2,3,1,L,42
"Barton, Will",27,1,1,3,2,0,0,7,3,0.429,6,6,1,5-Nov-15,21500073,DEN vs. UTA,20,1,1,-5,12,203115,4,22015,1,0,1,L,22
"Barton, Will",28,1,1,3,2,0,0,6,3,0.5,4,4,1,3-Nov-15,21500059,DEN @ LAL,21,1,2,3,10,203115,4,22015,1,0,1,W,20
"Barton, Will",29,1,0,3,3,1,0.333,12,6,0.5,3,2,0.667,1-Nov-15,21500044,DEN @ OKC,24,0,0,5,15,203115,3,22015,2,0,1,L,24
"Barton, Will",30,1,1,3,4,1,0.25,14,4,0.286,6,5,0.833,30-Oct-15,21500029,DEN vs. MIN,30,1,4,-5,14,203115,4,22015,2,0,1,L,27
"Barton, Will",31,0,0,3,2,1,0.5,10,5,0.5,0,0,0,28-Oct-15,21500010,DEN @ HOU,20,1,0,4,11,203115,4,22015,1,0,1,W,11
"Hickson, JJ",0,0,1,8,0,0,0,10,4,0.4,6,2,0.333,8-Dec-15,21500317,DEN vs. ORL,29,3,2,-7,10,201581,11,22015,0,4,1,L,25
"Hickson, JJ",1,2,0,3,0,0,0,4,2,0.5,9,3,0.333,5-Dec-15,21500289,DEN @ PHI,7,1,1,3,7,201581,4,22015,1,0,1,W,17
"Hickson, JJ",2,1,0,4,0,0,0,5,2,0.4,2,1,0.5,2-Dec-15,21500273,DEN @ CHI,16,2,4,0,5,201581,6,22015,3,1,1,L,19
"Hickson, JJ",3,0,2,0,0,0,0,6,3,0.5,4,3,0.75,27-Nov-15,21500235,DEN vs. SAS,16,1,2,-11,9,201581,1,22015,0,0,1,L,14
"Hickson, JJ",4,0,0,4,0,0,0,7,4,0.571,4,3,0.75,24-Nov-15,21500212,DEN vs. LAC,19,1,1,-4,11,201581,5,22015,1,1,1,L,18
"Hickson, JJ",5,2,0,3,0,0,0,3,1,0.333,2,0,0,22-Nov-15,21500200,DEN vs. GSW,10,0,1,1,2,201581,3,22015,0,0,1,L,8
"Hickson, JJ",6,3,1,2,0,0,0,6,4,0.667,2,2,1,20-Nov-15,21500185,DEN vs. PHX,14,0,1,5,10,201581,2,22015,1,0,1,L,21
"Hickson, JJ",7,1,0,4,0,0,0,10,2,0.2,2,2,1,18-Nov-15,21500172,DEN @ SAS,16,3,2,-9,6,201581,7,22015,1,0,1,L,18
"Hickson, JJ",8,0,0,1,0,0,0,2,1,0.5,0,0,0,17-Nov-15,21500163,DEN @ NOP,6,1,0,2,2,201581,2,22015,0,0,1,W,4
"Hickson, JJ",9,0,0,4,0,0,0,2,0,0,0,0,0,14-Nov-15,21500143,DEN @ PHX,18,0,1,-4,0,201581,4,22015,0,1,1,L,4
"Hickson, JJ",10,2,0,4,0,0,0,9,5,0.556,2,0,0,13-Nov-15,21500136,DEN vs. HOU,23,2,4,-10,10,201581,6,22015,1,1,1,W,22
"Hickson, JJ",11,1,1,2,0,0,0,8,5,0.625,2,2,1,11-Nov-15,21500121,DEN vs. MIL,29,0,2,-6,12,201581,2,22015,1,1,1,W,19
"Hickson, JJ",12,1,3,11,0,0,0,11,7,0.636,11,5,0.455,9-Nov-15,21500102,DEN vs. POR,30,2,4,4,19,201581,13,22015,0,0,1,W,44
"Hickson, JJ",13,0,1,0,0,0,0,3,2,0.667,2,1,0.5,6-Nov-15,21500083,DEN @ GSW,7,1,2,-7,5,201581,1,22015,0,2,1,L,7
"Hickson, JJ",14,1,1,5,0,0,0,9,4,0.444,4,0,0,5-Nov-15,21500073,DEN vs. UTA,25,2,2,1,8,201581,7,22015,0,4,1,L,18
"Hickson, JJ",15,2,2,6,0,0,0,9,8,0.889,3,1,0.333,3-Nov-15,21500059,DEN @ LAL,25,1,4,10,17,201581,7,22015,0,0,1,W,32
"Hickson, JJ",16,0,0,1,0,0,0,0,0,0,2,1,0.5,1-Nov-15,21500044,DEN @ OKC,3,0,0,3,1,201581,1,22015,1,0,1,L,1
"Gallinari, Danilo",0,3,0,2,2,1,0.5,10,3,0.3,12,11,0.917,20-Dec-15,21500409,DEN vs. NOP,23,0,0,1,18,201568,2,22015,0,0,1,L,25
"Gallinari, Danilo",1,2,0,1,4,1,0.25,10,3,0.3,4,4,1,18-Dec-15,21500395,DEN @ UTA,34,0,1,-11,11,201568,1,22015,0,0,1,L,15
"Gallinari, Danilo",2,5,0,2,2,1,0.5,7,3,0.429,11,8,0.727,15-Dec-15,21500368,DEN @ MIN,28,1,2,0,15,201568,3,22015,0,1,1,W,26
"Gallinari, Danilo",3,7,0,5,3,1,0.333,8,4,0.5,7,6,0.857,14-Dec-15,21500365,DEN vs. HOU,32,0,0,3,15,201568,5,22015,2,2,1,W,35
"Gallinari, Danilo",4,4,0,6,5,3,0.6,14,6,0.429,8,8,1,11-Dec-15,21500340,DEN vs. MIN,42,1,1,4,23,201568,7,22015,1,0,1,W,41
"Gallinari, Danilo",5,2,1,5,4,1,0.25,14,5,0.357,2,2,1,8-Dec-15,21500317,DEN vs. ORL,38,1,0,-7,13,201568,6,22015,1,1,1,L,27
"Gallinari, Danilo",6,1,1,5,9,3,0.333,14,7,0.5,9,7,0.778,5-Dec-15,21500289,DEN @ PHI,39,2,4,2,24,201568,7,22015,1,0,1,W,39
"Gallinari, Danilo",7,3,0,4,7,3,0.429,13,7,0.538,4,4,1,3-Dec-15,21500278,DEN @ TOR,35,1,4,2,21,201568,5,22015,0,0,1,W,33
"Gallinari, Danilo",8,4,0,4,3,1,0.333,15,5,0.333,4,2,0.5,2-Dec-15,21500273,DEN @ CHI,35,1,1,-2,13,201568,5,22015,1,0,1,L,27
"Gallinari, Danilo",9,3,1,4,4,2,0.5,8,3,0.375,5,5,1,30-Nov-15,21500258,DEN @ MIL,34,0,2,-16,13,201568,4,22015,1,4,1,L,25
"Gallinari, Danilo",10,1,1,8,6,2,0.333,12,4,0.333,2,2,1,28-Nov-15,21500241,DEN @ DAL,34,1,0,-16,12,201568,9,22015,1,3,1,L,28
"Gallinari, Danilo",11,2,0,9,4,2,0.5,15,5,0.333,4,4,1,27-Nov-15,21500235,DEN vs. SAS,35,1,0,-14,16,201568,10,22015,0,0,1,L,34
"Gallinari, Danilo",12,3,0,18,5,0,0,10,2,0.2,17,16,0.941,24-Nov-15,21500212,DEN vs. LAC,37,0,3,-11,20,201568,18,22015,0,2,1,L,47
"Gallinari, Danilo",13,2,0,4,4,1,0.25,16,4,0.25,11,10,0.909,22-Nov-15,21500200,DEN vs. GSW,34,2,3,-16,19,201568,6,22015,1,4,1,L,30
"Gallinari, Danilo",14,4,2,8,6,1,0.167,14,4,0.286,8,6,0.75,20-Nov-15,21500185,DEN vs. PHX,39,2,2,0,15,201568,10,22015,0,1,1,L,39
"Gallinari, Danilo",15,3,1,5,2,1,0.5,9,2,0.222,4,4,1,18-Nov-15,21500172,DEN @ SAS,31,3,2,-3,9,201568,8,22015,0,0,1,L,26
"Gallinari, Danilo",16,8,0,7,8,5,0.625,19,12,0.632,4,3,0.75,17-Nov-15,21500163,DEN @ NOP,37,1,1,27,32,201568,8,22015,0,3,1,W,55
"Gallinari, Danilo",17,2,1,2,5,1,0.2,12,2,0.167,3,3,1,14-Nov-15,21500143,DEN @ PHX,24,2,4,-28,8,201568,4,22015,0,0,1,L,18
"Gallinari, Danilo",18,3,0,0,4,3,0.75,9,7,0.778,10,10,1,13-Nov-15,21500136,DEN vs. HOU,36,1,3,9,27,201568,1,22015,1,2,1,W,35
"Gallinari, Danilo",19,1,0,4,8,4,0.5,17,7,0.412,7,7,1,11-Nov-15,21500121,DEN vs. MIL,38,3,0,-8,25,201568,7,22015,1,3,1,W,37
"Gallinari, Danilo",20,3,0,5,5,0,0,10,2,0.2,2,2,1,9-Nov-15,21500102,DEN vs. POR,35,0,1,3,6,201568,5,22015,1,4,1,W,16
"Gallinari, Danilo",21,1,0,2,4,2,0.5,13,7,0.538,9,9,1,6-Nov-15,21500083,DEN @ GSW,34,0,1,-11,25,201568,2,22015,0,1,1,L,29
"Gallinari, Danilo",22,1,2,3,2,0,0,12,6,0.5,9,6,0.667,5-Nov-15,21500073,DEN vs. UTA,37,2,2,-8,18,201568,5,22015,0,0,1,L,29
"Gallinari, Danilo",23,3,1,4,0,0,0,12,6,0.5,10,9,0.9,3-Nov-15,21500059,DEN @ LAL,35,4,1,9,21,201568,8,22015,1,0,1,W,39
"Gallinari, Danilo",24,0,0,2,5,2,0.4,13,3,0.231,8,7,0.875,1-Nov-15,21500044,DEN @ OKC,27,2,2,-31,15,201568,4,22015,1,1,1,L,22
"Gallinari, Danilo",25,1,0,2,3,0,0,13,4,0.308,2,2,1,30-Oct-15,21500029,DEN vs. MIN,33,0,4,-25,10,201568,2,22015,0,1,1,L,13
"Gallinari, Danilo",26,3,3,6,5,3,0.6,15,7,0.467,6,6,1,28-Oct-15,21500010,DEN @ HOU,36,2,1,20,23,201568,8,22015,1,0,1,W,23
"Harris, Gary",0,2,0,1,4,0,0,8,3,0.375,0,0,0,29-Dec-15,21500473,DEN vs. CLE,16,0,0,-9,6,203914,1,22015,2,2,0,,13
"Harris, Gary",1,3,0,2,5,2,0.4,13,6,0.462,4,2,0.5,27-Dec-15,21500456,DEN @ OKC,31,0,2,-14,16,203914,2,22015,2,1,1,L,27
"Harris, Gary",2,5,0,2,2,0,0,10,4,0.4,2,2,1,26-Dec-15,21500450,DEN @ SAS,34,0,1,-5,10,203914,2,22015,0,2,1,L,19
"Harris, Gary",3,3,0,1,5,0,0,13,2,0.154,0,0,0,23-Dec-15,21500433,DEN @ PHX,38,2,3,-5,4,203914,3,22015,0,0,1,W,12
"Harris, Gary",4,1,1,1,5,2,0.4,15,9,0.6,2,1,0.5,22-Dec-15,21500422,DEN vs. LAL,35,0,4,-8,21,203914,1,22015,1,3,1,L,27
"Harris, Gary",5,1,1,1,3,0,0,8,1,0.125,0,0,0,20-Dec-15,21500409,DEN vs. NOP,26,1,2,-21,2,203914,2,22015,3,0,1,L,14
"Harris, Gary",6,2,1,2,6,1,0.167,11,5,0.455,1,1,1,18-Dec-15,21500395,DEN @ UTA,29,0,3,-9,12,203914,2,22015,1,3,1,L,20
"Harris, Gary",7,0,0,1,1,0,0,5,2,0.4,0,0,0,15-Dec-15,21500368,DEN @ MIN,24,1,1,3,4,203914,2,22015,0,1,1,W,6
"Harris, Gary",8,1,2,1,2,1,0.5,11,8,0.727,4,4,1,14-Dec-15,21500365,DEN vs. HOU,40,1,1,12,21,203914,2,22015,1,2,1,W,30
"Harris, Gary",9,1,0,2,6,2,0.333,15,5,0.333,0,0,0,11-Dec-15,21500340,DEN vs. MIN,44,0,3,2,12,203914,2,22015,0,2,1,W,16
"Harris, Gary",10,3,0,1,3,1,0.333,4,2,0.5,0,0,0,27-Nov-15,21500235,DEN vs. SAS,25,0,1,-14,5,203914,1,22015,1,2,1,L,12
"Harris, Gary",11,1,0,2,6,3,0.5,11,5,0.455,1,1,1,24-Nov-15,21500212,DEN vs. LAC,35,1,5,-11,14,203914,3,22015,0,1,1,L,20
"Harris, Gary",12,3,0,1,3,1,0.333,11,5,0.455,2,1,0.5,22-Nov-15,21500200,DEN vs. GSW,34,2,2,-16,12,203914,3,22015,1,2,1,L,21
"Harris, Gary",13,0,0,1,4,2,0.5,13,8,0.615,2,2,1,20-Nov-15,21500185,DEN vs. PHX,28,1,2,-2,20,203914,2,22015,0,1,1,L,23
"Harris, Gary",14,1,0,1,3,1,0.333,10,6,0.6,2,2,1,18-Nov-15,21500172,DEN @ SAS,27,1,0,-14,15,203914,2,22015,2,0,1,L,23
"Harris, Gary",15,3,0,2,4,3,0.75,8,5,0.625,4,3,0.75,17-Nov-15,21500163,DEN @ NOP,32,2,2,15,16,203914,4,22015,2,2,1,W,30
"Harris, Gary",16,0,1,1,5,0,0,9,3,0.333,1,1,1,14-Nov-15,21500143,DEN @ PHX,26,0,2,-17,7,203914,1,22015,1,2,1,L,11
"Harris, Gary",17,0,0,3,1,1,1,3,1,0.333,0,0,0,13-Nov-15,21500136,DEN vs. HOU,11,1,4,0,3,203914,4,22015,1,1,1,W,10
"Harris, Gary",18,5,0,1,4,2,0.5,7,3,0.429,0,0,0,11-Nov-15,21500121,DEN vs. MIL,28,0,0,4,8,203914,1,22015,2,2,1,W,20
"Harris, Gary",19,3,0,3,3,1,0.333,8,3,0.375,0,0,0,9-Nov-15,21500102,DEN vs. POR,25,0,2,0,7,203914,3,22015,0,1,1,W,15
"Harris, Gary",20,2,0,3,2,2,1,8,6,0.75,2,2,1,6-Nov-15,21500083,DEN @ GSW,29,0,1,-13,16,203914,3,22015,1,1,1,L,25
"Harris, Gary",21,2,1,2,1,1,1,5,3,0.6,0,0,0,5-Nov-15,21500073,DEN vs. UTA,28,0,0,1,7,203914,2,22015,0,3,1,L,13
"Harris, Gary",22,2,0,3,3,1,0.333,9,5,0.556,1,0,0,3-Nov-15,21500059,DEN @ LAL,22,0,1,0,11,203914,3,22015,2,0,1,W,22
"Harris, Gary",23,0,0,3,2,1,0.5,5,2,0.4,3,2,0.667,1-Nov-15,21500044,DEN @ OKC,27,1,0,-22,7,203914,4,22015,0,3,1,L,11
"Harris, Gary",24,1,0,0,2,0,0,8,2,0.25,0,0,0,30-Oct-15,21500029,DEN vs. MIN,18,1,3,-15,4,203914,1,22015,1,1,1,L,8
"Harris, Gary",25,5,1,5,2,1,0.5,5,2,0.4,0,0,0,28-Oct-15,21500010,DEN @ HOU,29,0,4,23,5,203914,5,22015,3,1,1,W,5
"Jokic, Nikola",0,1,0,1,0,0,0,4,3,0.75,1,1,1,29-Dec-15,21500473,DEN vs. CLE,7,1,2,3,7,203999,2,22015,0,2,0,,10
"Jokic, Nikola",1,2,0,2,1,1,1,7,3,0.429,0,0,0,27-Dec-15,21500456,DEN @ OKC,17,1,4,4,7,203999,3,22015,1,2,1,L,15
"Jokic, Nikola",2,5,1,2,2,1,0.5,19,10,0.526,2,1,0.5,26-Dec-15,21500450,DEN @ SAS,26,5,4,7,22,203999,7,22015,1,3,1,L,41
"Jokic, Nikola",3,2,0,4,2,1,0.5,7,5,0.714,2,2,1,23-Dec-15,21500433,DEN @ PHX,22,5,3,18,13,203999,9,22015,1,2,1,W,28
"Jokic, Nikola",4,5,0,4,0,0,0,7,5,0.714,6,5,0.833,22-Dec-15,21500422,DEN vs. LAL,30,6,1,3,15,203999,10,22015,0,3,1,L,35
"Jokic, Nikola",5,2,1,2,1,0,0,8,6,0.75,2,1,0.5,20-Dec-15,21500409,DEN vs. NOP,23,1,2,11,13,203999,3,22015,0,0,1,L,21
"Jokic, Nikola",6,0,0,7,2,0,0,5,1,0.2,6,5,0.833,18-Dec-15,21500395,DEN @ UTA,21,3,3,-5,7,203999,10,22015,1,2,1,L,20
"Jokic, Nikola",7,2,2,1,0,0,0,4,3,0.75,0,0,0,15-Dec-15,21500368,DEN @ MIN,21,2,3,12,6,203999,3,22015,2,2,1,W,19
"Jokic, Nikola",8,1,0,7,0,0,0,3,3,1,3,3,1,14-Dec-15,21500365,DEN vs. HOU,22,0,1,24,9,203999,7,22015,1,1,1,W,20
"Jokic, Nikola",9,4,0,3,2,1,0.5,10,5,0.5,8,8,1,11-Dec-15,21500340,DEN vs. MIN,25,3,5,9,19,203999,6,22015,1,2,1,W,34
"Jokic, Nikola",10,1,0,3,0,0,0,6,2,0.333,0,0,0,8-Dec-15,21500317,DEN vs. ORL,17,1,1,2,4,203999,4,22015,0,0,1,L,10
"Jokic, Nikola",11,0,0,5,0,0,0,7,4,0.571,0,0,0,3-Dec-15,21500278,DEN @ TOR,14,1,0,3,8,203999,6,22015,0,0,1,W,15
"Jokic, Nikola",12,0,1,3,1,1,1,6,3,0.5,0,0,0,2-Dec-15,21500273,DEN @ CHI,10,0,1,-1,7,203999,3,22015,0,0,1,L,13
"Jokic, Nikola",13,2,2,5,1,0,0,7,4,0.571,2,0,0,30-Nov-15,21500258,DEN @ MIL,25,1,1,-14,8,203999,6,22015,0,1,1,L,22
"Jokic, Nikola",14,0,0,4,1,1,1,3,2,0.667,4,3,0.75,28-Nov-15,21500241,DEN @ DAL,19,2,3,-7,8,203999,6,22015,1,3,1,L,16
"Jokic, Nikola",15,0,0,1,0,0,0,4,3,0.75,0,0,0,27-Nov-15,21500235,DEN vs. SAS,12,1,4,5,6,203999,2,22015,0,3,1,L,7
"Jokic, Nikola",16,2,0,5,1,0,0,13,7,0.538,3,2,0.667,24-Nov-15,21500212,DEN vs. LAC,24,1,5,-4,16,203999,6,22015,0,1,1,L,26
"Jokic, Nikola",17,2,1,7,0,0,0,7,3,0.429,7,5,0.714,22-Nov-15,21500200,DEN vs. GSW,27,4,0,-12,11,203999,11,22015,2,1,1,L,34
"Jokic, Nikola",18,1,0,2,1,0,0,6,2,0.333,2,2,1,20-Nov-15,21500185,DEN vs. PHX,18,2,3,-9,6,203999,4,22015,1,0,1,L,14
"Jokic, Nikola",19,0,3,6,1,1,1,13,8,0.615,6,6,1,18-Nov-15,21500172,DEN @ SAS,32,6,2,-2,23,203999,12,22015,2,0,1,L,50
"Jokic, Nikola",20,0,0,0,0,0,0,0,0,0,0,0,0,17-Nov-15,21500163,DEN @ NOP,1,1,0,0,0,203999,1,22015,0,0,1,W,1
"Jokic, Nikola",21,0,0,4,0,0,0,3,2,0.667,0,0,0,14-Nov-15,21500143,DEN @ PHX,18,2,3,2,4,203999,6,22015,3,0,1,L,17
"Jokic, Nikola",22,0,0,3,1,0,0,3,1,0.333,2,1,0.5,13-Nov-15,21500136,DEN vs. HOU,6,2,2,5,3,203999,5,22015,0,1,1,W,8
"Jokic, Nikola",23,4,0,2,0,0,0,7,4,0.571,1,0,0,11-Nov-15,21500121,DEN vs. MIL,14,3,0,9,8,203999,5,22015,2,2,1,W,23
"Jokic, Nikola",24,1,0,2,0,0,0,3,3,1,4,4,1,9-Nov-15,21500102,DEN vs. POR,16,0,2,-1,10,203999,2,22015,2,1,1,W,17
"Jokic, Nikola",25,1,1,2,0,0,0,4,2,0.5,2,0,0,6-Nov-15,21500083,DEN @ GSW,17,2,1,-5,4,203999,4,22015,1,1,1,L,14
"Jokic, Nikola",26,0,1,2,0,0,0,4,1,0.25,4,3,0.75,5-Nov-15,21500073,DEN vs. UTA,18,1,1,-6,5,203999,3,22015,0,1,1,L,10
"Jokic, Nikola",27,0,0,1,0,0,0,9,4,0.444,0,0,0,1-Nov-15,21500044,DEN @ OKC,24,3,2,-2,8,203999,4,22015,0,1,1,L,12
"Jokic, Nikola",28,1,0,6,0,0,0,8,5,0.625,0,0,0,30-Oct-15,21500029,DEN vs. MIN,18,3,3,10,10,203999,9,22015,0,2,1,L,21
"Jokic, Nikola",29,0,0,0,0,0,0,1,1,1,0,0,0,28-Oct-15,21500010,DEN @ HOU,4,0,0,1,2,203999,0,22015,0,1,1,W,2
"Papanikolaou, Kostas",0,1,0,3,2,0,0,2,0,0,0,0,0,29-Dec-15,21500473,DEN vs. CLE,13,1,2,-16,0,203123,4,22015,0,2,0,,5
"Papanikolaou, Kostas",1,3,0,0,2,1,0.5,2,1,0.5,0,0,0,27-Dec-15,21500456,DEN @ OKC,13,0,0,-7,3,203123,0,22015,2,2,1,L,11
"Papanikolaou, Kostas",2,2,1,3,1,0,0,5,1,0.2,0,0,0,26-Dec-15,21500450,DEN @ SAS,25,1,1,-10,2,203123,4,22015,3,3,1,L,16
"Papanikolaou, Kostas",3,3,2,4,3,2,0.667,6,2,0.333,6,3,0.5,23-Dec-15,21500433,DEN @ PHX,33,1,2,8,9,203123,5,22015,2,1,1,W,28
"Papanikolaou, Kostas",4,0,0,0,4,3,0.75,5,3,0.6,0,0,0,22-Dec-15,21500422,DEN vs. LAL,11,0,2,-7,9,203123,0,22015,1,0,1,L,12
"Papanikolaou, Kostas",5,2,0,2,1,0,0,3,0,0,0,0,0,20-Dec-15,21500409,DEN vs. NOP,20,0,2,0,0,203123,2,22015,0,0,1,L,5
"Papanikolaou, Kostas",6,0,0,2,1,0,0,1,0,0,2,1,0.5,18-Dec-15,21500395,DEN @ UTA,11,0,0,0,1,203123,2,22015,1,2,1,L,4
"Papanikolaou, Kostas",7,2,0,2,1,0,0,6,3,0.5,2,2,1,15-Dec-15,21500368,DEN @ MIN,20,0,3,12,8,203123,2,22015,0,1,1,W,13
"Papanikolaou, Kostas",8,0,1,0,2,1,0.5,4,2,0.5,0,0,0,14-Dec-15,21500365,DEN vs. HOU,14,1,3,-1,5,203123,1,22015,1,2,1,W,9
"Papanikolaou, Kostas",9,1,0,1,1,0,0,4,0,0,0,0,0,30-Nov-15,21500258,DEN @ MIL,10,1,2,1,0,203123,2,22015,0,1,1,L,3
"Papanikolaou, Kostas",10,0,0,0,0,0,0,0,0,0,2,2,1,28-Nov-15,21500241,DEN @ DAL,2,0,0,6,2,203123,0,22015,0,0,1,L,2
"Papanikolaou, Kostas",11,0,0,1,1,0,0,1,0,0,0,0,0,27-Nov-15,21500235,DEN vs. SAS,4,0,0,6,0,203123,1,22015,0,0,1,L,1
"Papanikolaou, Kostas",12,0,0,0,0,0,0,0,0,0,0,0,0,24-Nov-15,21500212,DEN vs. LAC,2,0,0,1,0,203123,0,22015,0,1,1,L,0
"Papanikolaou, Kostas",13,0,0,0,0,0,0,0,0,0,0,0,0,22-Nov-15,21500200,DEN vs. GSW,2,0,0,1,0,203123,0,22015,1,0,1,L,2
"Papanikolaou, Kostas",14,0,0,0,1,0,0,1,0,0,0,0,0,20-Nov-15,21500185,DEN vs. PHX,6,0,0,-8,0,203123,0,22015,0,0,1,L,0
"Papanikolaou, Kostas",15,0,0,0,0,0,0,0,0,0,0,0,0,18-Nov-15,21500172,DEN @ SAS,1,0,0,3,0,203123,0,22015,0,0,1,L,0
"Papanikolaou, Kostas",16,0,1,2,1,0,0,4,2,0.5,0,0,0,17-Nov-15,21500163,DEN @ NOP,13,1,1,-12,4,203123,3,22015,0,1,1,W,9
"Papanikolaou, Kostas",17,1,0,1,2,0,0,7,4,0.571,2,1,0.5,14-Nov-15,21500143,DEN @ PHX,20,0,2,7,9,203123,1,22015,1,0,1,L,13
"Papanikolaou, Kostas",18,0,0,1,1,0,0,1,0,0,0,0,0,13-Nov-15,21500136,DEN vs. HOU,4,0,0,-4,0,203123,1,22015,0,1,1,W,0
"Papanikolaou, Kostas",19,0,0,2,2,1,0.5,2,1,0.5,0,0,0,11-Nov-15,21500121,DEN vs. MIL,10,1,1,9,3,203123,3,22015,0,1,1,W,6
"Papanikolaou, Kostas",20,1,0,2,1,1,1,2,2,1,0,0,0,9-Nov-15,21500102,DEN vs. POR,13,1,1,1,5,203123,3,22015,1,0,1,W,12
"Papanikolaou, Kostas",21,0,0,1,0,0,0,0,0,0,0,0,0,6-Nov-15,21500083,DEN @ GSW,2,0,0,2,0,203123,1,22015,0,0,1,L,1
"Papanikolaou, Kostas",22,0,0,0,0,0,0,0,0,0,0,0,0,5-Nov-15,21500073,DEN vs. UTA,1,0,0,0,0,203123,0,22015,0,0,1,L,0
"Faried, Kenneth",0,0,0,3,0,0,0,8,4,0.5,2,1,0.5,29-Dec-15,21500473,DEN vs. CLE,14,3,3,-10,9,202702,6,22015,2,0,0,,20
"Faried, Kenneth",1,1,2,3,0,0,0,20,12,0.6,2,1,0.5,27-Dec-15,21500456,DEN @ OKC,29,8,2,-8,25,202702,11,22015,0,1,1,L,45
"Faried, Kenneth",2,0,1,2,0,0,0,7,4,0.571,0,0,0,26-Dec-15,21500450,DEN @ SAS,24,0,2,-24,8,202702,2,22015,0,1,1,L,12
"Faried, Kenneth",3,0,3,3,0,0,0,7,5,0.714,3,1,0.333,23-Dec-15,21500433,DEN @ PHX,27,3,2,-1,11,202702,6,22015,0,1,1,W,24
"Faried, Kenneth",4,3,1,6,0,0,0,9,4,0.444,6,6,1,22-Dec-15,21500422,DEN vs. LAL,30,3,1,-9,14,202702,9,22015,0,1,1,L,31
"Faried, Kenneth",5,0,0,4,1,0,0,14,8,0.571,7,5,0.714,20-Dec-15,21500409,DEN vs. NOP,24,9,5,-13,21,202702,13,22015,0,1,1,L,38
"Faried, Kenneth",6,0,0,3,0,0,0,11,4,0.364,2,0,0,18-Dec-15,21500395,DEN @ UTA,29,4,4,-7,8,202702,7,22015,0,2,1,L,15
"Faried, Kenneth",7,1,3,7,0,0,0,12,7,0.583,8,5,0.625,15-Dec-15,21500368,DEN @ MIN,28,3,5,-3,19,202702,10,22015,0,0,1,W,40
"Faried, Kenneth",8,1,2,4,0,0,0,8,5,0.625,2,1,0.5,14-Dec-15,21500365,DEN vs. HOU,20,5,1,-11,11,202702,9,22015,0,1,1,W,27
"Faried, Kenneth",9,0,1,9,0,0,0,8,4,0.5,15,6,0.4,11-Dec-15,21500340,DEN vs. MIN,38,3,3,4,14,202702,12,22015,1,1,1,W,34
"Faried, Kenneth",10,3,2,9,0,0,0,12,2,0.167,6,3,0.5,8-Dec-15,21500317,DEN vs. ORL,36,2,3,-7,7,202702,11,22015,1,2,1,L,30
"Faried, Kenneth",11,2,2,4,0,0,0,8,4,0.5,9,4,0.444,5-Dec-15,21500289,DEN @ PHI,22,5,1,7,12,202702,9,22015,0,3,1,W,28
"Faried, Kenneth",12,3,1,4,0,0,0,10,7,0.7,2,0,0,2-Dec-15,21500273,DEN @ CHI,29,5,3,-2,14,202702,9,22015,0,4,1,L,29
"Faried, Kenneth",13,1,0,5,0,0,0,9,5,0.556,1,1,1,30-Nov-15,21500258,DEN @ MIL,23,2,2,-5,11,202702,7,22015,0,2,1,L,20
"Faried, Kenneth",14,0,1,3,0,0,0,5,4,0.8,3,2,0.667,28-Nov-15,21500241,DEN @ DAL,14,2,4,4,10,202702,5,22015,2,3,1,L,20
"Faried, Kenneth",15,1,0,4,0,0,0,4,2,0.5,2,0,0,20-Nov-15,21500185,DEN vs. PHX,25,3,3,-6,4,202702,7,22015,1,3,1,L,14
